FAC_NAME,FAC_CITY,FAC_STATE,FAC_COUNTY,FAC_LAT,FAC_LONG,NPDES_IDS
UNITED PARCEL SERVICE - SIOUX FALLS HUB,SIOUX FALLS,SD,MINNEHAHA,43.57604,-96.7678,
BUILDING SUPPLY PRODUCTS INC. (FORMER SHAKSTADS DIVISION OF PLAINSCO),SIOUX FALLS,SD,MINNEHAHA,43.56549,-96.74914,
NORTHERN NATURAL GAS COMPANY - CLARK OFFICE,CLARK,SD,CLARK,44.877468,-97.747052,
BUFFALO RIDGE 2,ASTORIA,SD,BROOKINGS,44.528255,-96.627157,
FEDEX FREIGHT,BURBANK,SD,CLAY,42.786378,-96.845949,
INSTY PRINTS,SIOUX FALLS,SD,MINNEHAHA,43.530095,-96.731284,
WESTERN DAKOTA STRIKE TEAMS INC,HOT SPRINGS,SD,FALL RIVER,43.428669,-103.480557,
KNOX LUMBER CO,SIOUX FALLS,SD,MINNEHAHA,43.50895,-96.73579,
SD DOT,WATERTOWN,SD,CODINGTON,44.890465,-97.20293,
BASF @ TABOR LUMBER,TABOR,SD,BON HOMME,42.949455,-97.658926,
AMOCO OIL SS #8803 (FORMER),SPEARFISH,SD,LAWRENCE,44.49232,-103.85064,
JIM'S AUTOMATIC TRANSMISSION SERVICE INC.,SIOUX FALLS,SD,MINNEHAHA,43.55384,-96.71951,
MAGNUM DIAMOND,RAPID CITY,SD,PENNINGTON,44.08166,-103.15965,
GETTYSBURG POLICE DEPT BLDG,GETTYSBURG,SD,POTTER,45.01242,-99.9483,
I-90 WHITEGMC INC,SIOUX FALLS,SD,MINNEHAHA,43.544772,-96.732761,
SD ARNG - OMS 3 LEMMON,LEMMON,SD,PERKINS,45.93395,-102.16796,
O'REILLY AUTO PARTS STORE 2079,SIOUX FALLS,SD,MINNEHAHA,43.53713,-96.79003,
GRAHAM TIRE COMPANY,ABERDEEN,SD,BROWN,45.45922,-98.45452,
BENTONITE PERFORMANCE MINERALS,BELLE FOURCHE,SD,BUTTE,44.671367,-103.856035,
ADVANCE AUTO PARTS #4085 (DBA CARQUEST #2104),PIERRE,SD,HUGHES,44.364484,-100.349745,
BLACK HILLS TRUCK AND TRAILER,RAPID CITY,SD,PENNINGTON,44.10043,-103.14793,
A-1 AUTO-TRUCK BODY REPAIR,HURON,SD,BEADLE,44.37066,-98.250364,
HAGGAR'S GROCERY,SUMMERSET,SD,MEADE,44.198277,-103.352933,
WOODEN MALLET CUSTOM,ABERDEEN,SD,BROWN,45.46691,-98.4809,
HURON WELDING (FORMER),HURON,SD,BEADLE,44.36445,-98.213039,
MURPHY PETROLEUM TRANSPORT LLC,RAPID CITY,SD,PENNINGTON,44.150817,-103.272345,
CENTRAL PLAINS CLINIC EAST,SIOUX FALLS,SD,MINNEHAHA,43.529361,-96.673798,
SAARIE AUTO BODY REPAIR INCORPORATED,FREEMAN,SD,HUTCHINSON,43.357374,-97.43933,
CORSON YARD,BRANDON,SD,MINNEHAHA,43.613954,-96.57882,
MITCHELL SCHOOL DISTRICT 17-2,MITCHELL,SD,DAVISON,43.71613,-98.01705,
O'REILLY AUTO PARTS STORE 3232,YANKTON,SD,YANKTON,42.892943,-97.397437,
PURINA MILLS INC,ABERDEEN,SD,BROWN,45.463146,-98.477105,
ONE HOUR MARTINIZING (CLOSED),SIOUX FALLS,SD,MINNEHAHA,43.51485,-96.75878,
SCHROEDER OLDS-GMC INC,REDFIELD,SD,SPINK,44.87838,-98.51351,
LIBERTY CHRYSLER CENTER LLC,RAPID CITY,SD,PENNINGTON,44.0814,-103.19267,
QUALITY TOOL,BROOKINGS,SD,BROOKINGS,44.307449,-96.762809,
"US POSTAL SERVICE - SIOUX FALLS, SD MAIL PROCESSING",SIOUX FALLS,SD,MINNEHAHA,43.588839,-96.730801,
TITAN MACHINERY INC.,PIERRE,SD,HUGHES,44.382604,-100.346065,
DIAMOND MOWERS INC.,SIOUX FALLS,SD,MINNEHAHA,43.602006,-96.722321,
HAAKON SCHOOL DISTRICT 27-1,PHILIP,SD,HAAKON,44.04244,-101.66797,
TONY'S DIESEL SERVICE INC (FORMER),SIOUX FALLS,SD,MINNEHAHA,43.56536,-96.77156,
WAL-MART #1538,BROOKINGS,SD,BROOKINGS,44.311608,-96.763812,
SHOPKO #76,SIOUX FALLS,SD,MINNEHAHA,43.51487,-96.74489,
MOYLE PETROLEUM COMPANY DBA KWIK-LUBE,RAPID CITY,SD,PENNINGTON,44.079117,-103.221779,
SERVALL (FORMER RAPID CITY LAUNDRY AND DRY CLEANERS),RAPID CITY,SD,PENNINGTON,44.08032,-103.22222,
TLC CLEANERS,SPEARFISH,SD,LAWRENCE,44.4981,-103.85997,
FLANDREAU MOTORS (FORMER),FLANDREAU,SD,MOODY,44.048496,-96.610546,
BLACK HILLS TRUCK AND TRAILER,RAPID CITY,SD,PENNINGTON,44.098522,-103.153201,
4-B'S RECYCLING CENTER,HIGHMORE,SD,HYDE,44.42564,-99.482051,
BOSS TRUCK SHOP,RAPID CITY,SD,PENNINGTON,44.112744,-103.272029,
A.G.E. CORPORATION,FORT PIERRE,SD,STANLEY,44.371037,-100.388158,
SOUTHSIDE DRY CLEANERS,RAPID CITY,SD,PENNINGTON,44.054614,-103.209677,
PROSTROLLO MOTOR SALES,HURON,SD,BEADLE,44.36964,-98.21195,
KIBBLE EQUIPMENT LLC,MILBANK,SD,GRANT,45.196766,-96.640632,
SIOUX TOOLS INC (FORMER),VERMILLION,SD,CLAY,42.789165,-96.910089,
DIAMOND DRY CLEANING AND LAUNDRY,ABERDEEN,SD,BROWN,45.45923,-98.47159,
"LME, INC.",SIOUX FALLS,SD,MINNEHAHA,43.60776,-96.70632,
COSTCO WHOLESALE #1159,SIOUX FALLS,SD,MINNEHAHA,43.51246,-96.74089,
SLOWEY AUTO BODY,YANKTON,SD,YANKTON,42.88939,-97.3998,
BLACK HILLS STATE UNIVERSITY,SPEARFISH,SD,LAWRENCE,44.49493,-103.87028,
WALMART SUPERCENTER #3853,HURON,SD,BEADLE,44.334428,-98.21431,
EINSPAHR AUTO PLAZA VEHICLE WASHING LOCATION (FORMER ADVOCATE SERVICE),BROOKINGS,SD,BROOKINGS,44.30299,-96.76192,
VALVOLINE INSTANT OIL CHANGE,WATERTOWN,SD,CODINGTON,44.89009,-97.10347,
LAKE PRESTON PUBLIC SCHOOL,LAKE PRESTON,SD,KINGSBURY,44.36106,-97.37401,
LABORATORY CORPORATION OF AMERICA,RAPID CITY,SD,PENNINGTON,44.083575,-103.228464,
NUSTAR PIPE LINE OPERATING PARTNERSHIP,SIOUX FALLS,SD,MINNEHAHA,43.510696,-96.743444,
NORTHERN PLAINS NATURAL GAS,BROOKINGS,SD,BROOKINGS,44.32602,-96.92834,
FARMERS UNION CO-OP ASSN,MITCHELL,SD,DAVISON,43.7093,-98.02689,
WILLIAMS PIPE LINE CO,SIOUX FALLS,SD,LINCOLN,43.51487,-96.738801,
PERFORMANCE ENGINE SERVICE (FORMER),ABERDEEN,SD,BROWN,45.459,-98.47712,
WHEELER TANK MFG INC,SIOUX FALLS,SD,MINNEHAHA,43.58973,-96.72134,
POWDERTECH CORP (FORMER LOCATION),WEBSTER,SD,DAY,45.328997,-97.52013,
KOLMAN DIVISION ATHEY PRODUCTS CORP,SIOUX FALLS,SD,MINNEHAHA,43.5439,-96.78827,
SIOUX FALLS HOUSING & REDEV CO,SIOUX FALLS,SD,MINNEHAHA,43.53897,-96.73613,
LARRYS BODY SHOP (FORMER),EGAN,SD,MOODY,44.007697,-96.629358,
BEVERLY HEALTHCARE,LAKE NORDEN,SD,HAMLIN,44.581462,-97.212368,
"BROWN & SAENGER, INC.",SIOUX FALLS,SD,MINNEHAHA,43.5637,-96.73536,
NORTHWEST PETERBILT CO,RAPID CITY,SD,PENNINGTON,44.10039,-103.15141,
BALANCE SYSTEMS INC,SIOUX FALLS,SD,MINNEHAHA,43.592807,-96.721098,
UNIVERSITY OF SOUTH DAKOTA,VERMILLION,SD,CLAY,42.782493,-96.925809,
DE SMET SCHOOL DISTRICT #38-2,DE SMET,SD,KINGSBURY,44.385597,-97.554444,
TSA @ HURON REGIONAL AIRPORT HON,HURON,SD,BEADLE,44.38515,-98.22207,
BLOCKER FLYING SERVICE,PLANKINTON,SD,AURORA,43.71317,-98.48053,
JAVA EQUITY EXCHANGE,JAVA,SD,WALWORTH,45.50688,-99.88677,
B & B AUTO REPAIR (FORMER G & H BODY SHOP),HURON,SD,BEADLE,44.379392,-98.214217,
NW PUBLIC SRVC - CHAMBERLAIN PWR PLNT,CHAMBERLAIN,SD,LYMAN,43.80928,-99.32506,
RAY-MAC INC.,ABERDEEN,SD,BROWN,45.46165,-98.47025,
NW PUBLIC SRVC - TRANSFORMER REPAIR SHOP,HURON,SD,BEADLE,44.341751,-98.231766,
KMART #3893 (CLOSED),SPEARFISH,SD,LAWRENCE,44.47691,-103.81923,
BUTLER MACHINERY COMPANY,PIERRE,SD,HUGHES,44.35392,-100.31602,
THE GLIDDEN COMPANY DBA ICI PAINTS #187,SIOUX FALLS,SD,MINNEHAHA,43.51487,-96.740018,
USCOE- BIG BEND DAM PROJECT,FORT THOMPSON,SD,BUFFALO,44.056097,-99.442092,SD0026361
TITAN MACHINERY INC.,HIGHMORE,SD,HYDE,44.527943,-99.401466,
ABERDEEN PUBLIC SCHOOL,ABERDEEN,SD,BROWN,45.46212,-98.485168,
LANDMARK AVIATION,SIOUX FALLS,SD,MINNEHAHA,43.58339,-96.73325,
RUSHMORE COLLISION CENTER,RAPID CITY,SD,PENNINGTON,44.08147,-103.21905,
HOLIDAY STATIONSTORE #304,SIOUX FALLS,SD,MINNEHAHA,43.60224,-96.7113,
MECKLING FERTILIZER,MECKLING,SD,CLAY,42.845617,-97.07611,
"CYBERWORX & RECYCLE WORX, LLC",EUREKA,SD,MCPHERSON,45.768417,-99.624041,
SANFORD HEALTH BEHAVIORAL HEALTH CLINIC,SIOUX FALLS,SD,MINNEHAHA,43.53076,-96.73129,
DEA - CLANDESTINE DRUG LAB IN AUTOMOBILE,MITCHELL,SD,DAVISON,43.694665,-98.042709,
LUCID MANUFACTURING INCORPORATED (FORMER),MITCHELL,SD,DAVISON,43.716567,-98.038682,
SFKB MILLWORK,SIOUX FALLS,SD,LINCOLN,43.465732,-96.793727,
SERVICE SIGNS INC (FORMER),WATERTOWN,SD,CODINGTON,44.893184,-97.147183,
COEV INCORPORATED,WATERTOWN,SD,CODINGTON,44.90098,-97.11611,
SUPERAMERICA #4246,REDFIELD,SD,SPINK,44.87573,-98.518655,
NORTHERN NATURAL GAS-HARRISBURG,HARRISBURG,SD,LINCOLN,43.44605,-96.708967,
COLUMBIA PAINT & COATINGS CO,RAPID CITY,SD,PENNINGTON,44.08218,-103.23373,
TRAIL-EZE INC.,PLATTE,SD,CHARLES MIX,43.399438,-98.844838,
MIKE DURFEE STATE PRISON,SPRINGFIELD,SD,BON HOMME,42.860652,-97.901658,
DAWSON LANDFILL,HOWARD,SD,MINER,44.0529,-97.5161,
GCR TIRES & SERVICE #512,WATERTOWN,SD,CODINGTON,44.89742,-97.13188,
POTTER COUNTY GRAIN COOP,GETTYSBURG,SD,POTTER,45.01145,-99.94681,
"PARKS MARINA, INC.",SIOUX FALLS,SD,MINNEHAHA,43.59394,-96.71133,
HENKEL US OPERATIONS CORPORATION,BRANDON,SD,MINNEHAHA,43.614486,-96.582767,
WESTERN BUSINESS RESOURCES,RAPID CITY,SD,PENNINGTON,44.083616,-103.230132,
ABC SALVAGE,LETCHER,SD,SANBORN,43.89826,-98.14457,
XCEL ENERGY,SALEM,SD,MCCOOK,43.717442,-97.38878,
JEBRO USED OIL,SIOUX FALLS,SD,MINNEHAHA,43.54199,-96.787699,
BLACK HILLS MANUFACTURING SERVICES INC.,STURGIS,SD,MEADE,44.42072,-103.55783,
AAMCO TRANSMISSION,RAPID CITY,SD,PENNINGTON,44.080494,-103.19169,
HEROLD HUBBARD IMPLEMENT,CHAMBERLAIN,SD,BRULE,43.771087,-99.314679,
SWEETMAN CONST. CO. - W. MADISON ST. COMPLEX,SIOUX FALLS,SD,MINNEHAHA,43.5584,-96.76885,
LESNAR CABINETS,WEBSTER,SD,DAY,45.239603,-97.523642,
CUSTER CAR CARE,CUSTER,SD,CUSTER,43.765023,-103.60462,
AVERA SACRED HEART HOSPITAL,YANKTON,SD,YANKTON,42.87323,-97.40735,
STEVEN LUST AUTOMOTIVE COMPANY,ABERDEEN,SD,BROWN,45.45947,-98.50839,
JELD WEN,SIOUX FALLS,SD,MINNEHAHA,43.59469,-96.70233,
HANSEN MANUFACTURING DBA HI-ROLLER CONVEYORS,SIOUX FALLS,SD,MINNEHAHA COUNTY,43.598782,-96.76599,
QUALITY WELDING & MANUFACTURING INC,SIOUX FALLS,SD,MINNEHAHA,43.55704,-96.71997,
GOPHER SIGN CO,CLEAR LAKE,SD,DEUEL,44.74675,-96.679752,SDP000061 SDPG00014
NORTHERN EXTRUSION TOOLING INC.,YANKTON,SD,YANKTON,42.88796,-97.405549,
VERN EIDE HONDA PARKING LOT EXPANSION,SIOUX FALLS,SD,MINNEHAHA,43.49788,-96.77073,SDR10J241
G & R BODY SHOP,MOBRIDGE,SD,WALWORTH,45.53744,-100.42662,
D & W INDUSTRIES INC,SIOUX FALLS,SD,MINNEHAHA,43.56315,-96.83085,
ED'S TOWING & REPAIR,RAPID CITY,SD,PENNINGTON,44.09481,-103.1812,
AUTO BODY SPECIALTIES INC,BROOKINGS,SD,BROOKINGS,44.31878,-96.926921,
SIGN-A-RAMA,SIOUX FALLS,SD,MINNEHAHA,43.54666,-96.71227,
THE PRINTING CENTER INC.,SIOUX FALLS,SD,MINNEHAHA,43.51991,-96.73126,
BOX ELDER JOB CORPS,NEMO,SD,LAWRENCE,44.21171,-103.55212,
U.S. NATL. PARK SERVICE BADLANDS NATIONAL PARK,INTERIOR,SD,JACKSON,43.749016,-101.942367,
WALMART SUPERCENTER #1483,YANKTON,SD,YANKTON,42.90652,-97.39766,
WESSINGTON SPRINGS HIGH SCHOOL,WESSINGTON SPRINGS,SD,JERAULD,44.081452,-98.570871,
FAULKTON SCHOOL DISTRICT 24-2,FAULKTON,SD,FAULK,45.033829,-99.12884,
CUKA FARM SERVICES (FORMERLY M & S SALVAGE & REPAIR),SCOTLAND,SD,BON HOMME,43.080825,-97.734473,
LUDENS INC.,HUMBOLDT,SD,MINNEHAHA,43.64545,-97.08577,
B & G INDUSTRIES/POWDERCOATING - SITE A,WATERTOWN,SD,CODINGTON,44.89098,-97.163405,
MAIN STREET CONOCO,SPEARFISH,SD,LAWRENCE,44.48809,-103.8584,
L & L MOTOR SUPPLY INC,SIOUX FALLS,SD,MINNEHAHA,43.5136,-96.73496,
BALDWIN FILTERS INC.,YANKTON,SD,YANKTON,42.88715,-97.34591,
W. H. LYON FAIRGROUNDS,SIOUX FALLS,SD,MINNEHAHA,43.55226,-96.77502,
"LSB, LLC DBA ABRA OF BROOKINGS",BROOKINGS,SD,BROOKINGS,44.30083,-96.79979,
DEUBROOK SCHOOL DISTRICT 5-6,WHITE,SD,BROOKINGS,44.43474,-96.64982,
GRANITE NISSAN,RAPID CITY,SD,PENNINGTON,44.102574,-103.172301,
DAKOTA DIESEL SERVICE,SIOUX FALLS,SD,MINNEHAHA,43.59267,-96.70862,
ABERDEEN CHRYSLER CENTER,ABERDEEN,SD,BROWN,45.4711,-98.50188,
"BERGER SERVICES, LLC",WHITEWOOD,SD,LAWRENCE,44.46089,-103.64029,
ANCHOR ENVIRONMENTAL RECYCLING INC,DELL RAPIDS,SD,MINNEHAHA,43.819056,-96.780362,
AHLERS PRO BODY SHOP LLC,SIOUX FALLS,SD,MINNEHAHA,43.54865,-96.71875,
CENTURY BUSINESS PRODUCTS INC,PIERRE,SD,HUGHES,44.365566,-100.354877,
GROTON SCHOOL DISTRICT 6-3,GROTON,SD,BROWN,45.44926,-98.10118,
BANNER ENGINEERING,ABERDEEN,SD,BROWN,45.477081,-98.433505,
HOT SPRINGS VA MEDICAL CENTER/BLACK HILLS HEALTH CARE SYSTEM,HOT SPRINGS,SD,FALL RIVER,43.435424,-103.474214,
SD DOT - BUILDING B,PIERRE,SD,HUGHES,44.364682,-100.316696,
MAGELLAN PIPELINE COMPANY,RAPID CITY,SD,PENNINGTON,44.09722,-103.16221,
"BOW CREEK METAL, INC.",YANKTON,SD,YANKTON,42.879853,-97.343743,
CENEX ZIP TRIP,BROOKINGS,SD,BROOKINGS,44.31053,-96.75405,
DYNAMIC ENGINEERING INC.,WATERTOWN,SD,CODINGTON,44.88741,-97.10575,
SANFORD CLINIC CLARK,CLARK,SD,CLARK,44.878961,-97.733251,
SUPERAMERICA #9286,MILBANK,SD,GRANT,45.21896,-96.63657,
"PREVAILING WIND PARK, LLC",AVON,SD,BON HOMME,43.096199,-98.068656,
FIREBALL INDUSTRIES INC DBA FIREBALL DECALS,CENTERVILLE,SD,TURNER,43.1161,-96.96122,
WAL-MART STORE # 1535-02,SIOUX FALLS,SD,MINNEHAHA,43.51688,-96.77109,
RAVEN INDUSTRIES INC.,MADISON,SD,LAKE,44.007819,-97.089363,
SHERWIN-WILLIAMS #3599,BROOKINGS,SD,BROOKINGS,44.313386,-96.762536,
NORTHERN STATE COLLEGE,ABERDEEN,SD,BROWN,45.45274,-98.48361,
AUGUSTANA COLLEGE,SIOUX FALLS,SD,MINNEHAHA,43.52661,-96.73626,
IDEAL YARDWARE,SIOUX FALLS,SD,MINNEHAHA,43.543317,-96.731281,
DODGE TOWN INC,RAPID CITY,SD,PENNINGTON,44.0814,-103.19262,
WHITE STAR AUTOMOTIVE REPAIR,BELLE FOURCHE,SD,BUTTE,44.685926,-103.860856,
TRIPP/DELMONT SCHOOL DISTRICT,TRIPP,SD,CHARLES MIX,43.22567,-97.96703,
CITY OF WATERTOWN WWTP,WATERTOWN,SD,CODINGTON,44.88484,-97.0988,
ROGERS BODY SHOP,SIOUX FALLS,SD,LINCOLN,43.46273,-96.79319,
MAGUIRE IRON INC,SIOUX FALLS,SD,MINNEHAHA,43.56631,-96.73134,
SD DOT REGIONAL SHOP - RAPID CITY,RAPID CITY,SD,PENNINGTON,44.09674,-103.1759,
WILBUR-ELLIS COMPANY LLC - MILLER,MILLER,SD,HAND COUNTY,44.529354,-98.999716,
FEDERAL EXPRESS CORPORATION,ABERDEEN,SD,BROWN,45.46018,-98.49817,
PERSONA INC. - WATERTOWN WEST,WATERTOWN,SD,CODINGTON,44.890602,-97.178205,
SHOWPLACE WOOD PRODUCTS,HARRISBURG,SD,LINCOLN,43.440456,-96.70424,
SOUTH DAKOTA SCHOOL FOR THE DEAF,SIOUX FALLS,SD,MINNEHAHA,43.54849,-96.701,
BID-WELL CORPORATION,CANTON,SD,LINCOLN,43.301102,-96.628382,SDP000088
"SYDELL, INC.",BURBANK,SD,CLAY,42.78612,-96.818935,
TRACTOR SUPPLY COMPANY #614,MITCHELL,SD,DAVISON,43.70652,-98.01419,
KING KOIN LAUNDROMAT DRYCLEANING,WAGNER,SD,CHARLES MIX,43.08169,-98.299909,
PROSTROLLO MOTOR CO.,MADISON,SD,LAKE,44.015,-97.10974,
MORRIS IRRIGATION INC,FORT PIERRE,SD,STANLEY,44.371011,-100.387435,
HOME DEPOT STORE #4301,SIOUX FALLS,SD,MINNEHAHA,43.52351,-96.77301,
ACE RADIATOR,RAPID CITY,SD,PENNINGTON,44.08207,-103.18658,
ROSENBAUMS SIGNS AND OUTDOOR,RAPID CITY,SD,PENNINGTON,44.10092,-103.2656,
DAKOTA MFG CO INC,CORSICA,SD,DOUGLAS,43.42071,-98.41019,
PRECISION COLLISION LLC,WATERTOWN,SD,CODINGTON,44.89269,-97.13964,
SALLY BEAUTY SUPPLY #3486,SIOUX FALLS,SD,MINNEHAHA,43.543242,-96.647675,
US ARC:  CHARLES J MILBRANDT,ABERDEEN,SD,BROWN,45.463737,-98.45404,
PRO-TEC ROOFING INC. (FORMER LOCATION),WATERTOWN,SD,CODINGTON,44.88738,-97.10869,
TMA TIRE MUFFLER ALIGNMENT,MITCHELL,SD,DAVISON,43.71693,-98.02559,
CRAWFORD TRUCKS & EQUIPMENT,ABERDEEN,SD,BROWN,45.4591,-98.43792,
WILSON TRAILER COMPANY - PLANT 7,LENNOX,SD,LINCOLN,43.34166,-96.89161,
RICER COMPANY - NORTH NIKE SITE,RAPID CITY,SD,PENNINGTON,44.198633,-103.247793,
UNITED PARCEL SERVICE - RAPID CITY,RAPID CITY,SD,PENNINGTON,44.06871,-103.17668,
STERN OIL COMPANY INC. - OFFICE,FREEMAN,SD,HUTCHINSON,43.33976,-97.42049,
BNSF - WEBSTER YARD,WEBSTER,SD,DAY,45.33515,-97.522295,
JOHNSON OIL CO,REVILLO,SD,GRANT,45.016371,-96.572872,
AT&T PUMPKIN CENTER (FORMER),SIOUX FALLS,SD,MINNEHAHA,43.494889,-96.814442,
SANFORD CLINIC OCCUPATIONAL MEDICINE AND WALK-IN,SIOUX FALLS,SD,MINNEHAHA,43.59468,-96.71494,
SD DOT - FORMER PIG PERFORMANCE SITE,RAPID CITY,SD,PENNINGTON,44.065762,-103.158431,
SPACE ORDNANCE SYSTEMS,EDGEMONT,SD,FALL RIVER,43.297425,-103.82942,
LEMMON AVIATION,LEMMON,SD,PERKINS,45.93845,-102.159335,
AESIR TECHNOLOGIES,RAPID CITY,SD,PENNINGTON,44.198633,-103.247793,
CITY OF SIOUX FALLS - YANKTON TRAIL PARK,SIOUX FALLS,SD,MINNEHAHA,43.55128,-96.697742,
BIA - CHEYENNE RIVER AGENCY,EAGLE BUTTE,SD,DEWEY,45.06591,-100.975855,
TRANSCANADA FREEMAN +04,FREEMAN,SD,HUTCHINSON,43.343808,-97.43305,
MIDWAY OIL COMPANY,IRENE,SD,YANKTON,43.10427,-97.298426,
AHLER'S BODY SHOP,FLANDREAU,SD,MOODY,44.04627,-96.600012,
INTEGRA PLASTICS INC.,BRANDON,SD,MINNEHAHA,44.193976,-96.855435,
ABERDEEN FORMER MANUFACTURED GAS PLANT SITE,ABERDEEN,SD,BROWN,45.487075,-98.484174,
GULF MINERAL RESOURCES CO,CUSTER COUNTY,SD,CUSTER,43.855937,-103.6941,
FARMERS NATIONAL COMPANY (FORMER),LAKE PRESTON,SD,KINGSBURY,44.357796,-97.377415,
EAFB FUDS SITE - RC SMALL ARMS ANNEX,ELLSWORTH,SD,MEADE,44.150671,-103.085802,
LARRY JENSEN MOTORS INC (FORMER),MOBRIDGE,SD,WALWORTH,45.5364,-100.424,
MITCHELL AERIAL APPLICATORS,YANKTON,SD,YANKTON,42.887955,-97.39349,
SEXAUER COMPANY,WOLSEY,SD,BEADLE,44.389509,-98.478399,
BENTONITE PERFORMANCE MINERALS-COLONY,BELLE FOURCHE,SD,BUTTE,44.68109,-103.8518,
NORTHWESTERN PUBLIC SERVICE COMPANY,WEBSTER,SD,DAY,45.3305,-97.515534,
T & R SERVICE COMPANY,COLMAN,SD,MOODY,43.978939,-96.856209,
NPS-WIND CAVE NATIONAL PARK,HOT SPRINGS,SD,FALL RIVER,43.554162,-103.477521,SDG828339
3M COMPANY,ABERDEEN,SD,BROWN,45.47113,-98.431292,
FORMATOP COMPANY INC.,SIOUX FALLS,SD,MINNEHAHA,43.54767,-96.71704,
MOFFATT INC.,WATERTOWN,SD,CODINGTON,44.92805,-97.15928,
MANITOU AMERICAS INC,YANKTON,SD,YANKTON,42.8788,-97.37225,SDP000095 SDPG00011 SDR10L005
"T & R ELECTRIC SUPPLY CO., INC.",COLMAN,SD,MOODY,43.979709,-96.826725,SD0025437
NEIMAN ENTERPRISES INC. D.B.A RUSHMORE FOREST PRODUCTS INC,HILL CITY,SD,PENNINGTON,43.94693,-103.52365,
KIBBLE EQUIPMENT LLC,WATERTOWN,SD,CODINGTON,44.88423,-97.10897,SDR10J160
TRI-VALLEY SCHOOL DISTRICT,COLTON,SD,MINNEHAHA,43.732143,-96.861231,SD0027278 SDG827278
BOYER TRUCKS,SIOUX FALLS,SD,MINNEHAHA,43.58742,-96.69938,SDR10J651
SENCORE INC.,SIOUX FALLS,SD,MINNEHAHA,43.57547,-96.76932,
RAPID VALLEY SANITARY DISTRICT (WTP),RAPID CITY,SD,PENNINGTON,44.05596,-103.14209,SDG860007
BENNETT CO. SCHOOLS / BENNETT COUNTY SCHOOL DISTRICT,MARTIN,SD,BENNETT,43.1744,-101.73,SDR10P322
MDS MANUFACTURING,PARKSTON,SD,HUTCHINSON,43.384979,-97.995619,SDP000124 SDPG00019
FASTEK PRODUCTS INC,CANTON,SD,LINCOLN,43.302662,-96.576251,
PROKO INDUSTRIES INCORPORATED,MADISON,SD,LAKE,44.00103,-97.126,
"WATERTOWN, CITY OF",WATERTOWN,SD,CODINGTON,44.900055,-97.111086,SD0023370 SD0028614
USACE: OAHE PROJECT,PIERRE,SD,HUGHES,44.449973,-100.387683,SD0026794
US EPA FUND SUPERFUND SITES GILT EDGE MINE SUPERFUND SITE,DEADWOOD,SD,LAWRENCE,44.3176,-103.70097,
USFWS - GAVINS POINT NATIONAL FISH HATCHERY,YANKTON,SD,YANKTON,42.869028,-97.478611,SD0026310
HOMESTAKE MINING COMPANY - OPEN CUT,CENTRAL CITY,SD,LAWRENCE,44.36935,-103.75813,SD0025933 SDP000119
POWDERTECH CORPORATION,WEBSTER,SD,DAY,45.342927,-97.524045,SDP000125 SDPG00021 SDU000190
OST SANITATION AND MAINTENANCE,,SD,,44.446796,-100.238176,
CAMP OUTREACH-TREAT SITE #2 EAST,EDGEMONT,SD,CUSTER,43.297425,-103.82942,
CSP-HIDDEN VALLEY,,SD,CUSTER,43.855937,-103.6941,
NORTHDALE SANITARY DISTRICT,,SD,MEADE,44.606792,-102.715864,
CSP-SYLVAN LAKE,CUSTER,SD,CUSTER,43.855937,-103.6941,
BHHEC-MAIN LODGE,HERMOSA,SD,CUSTER,43.83966,-103.194124,
"DAIRICONCEPTS, LP",POLLOCK,SD,CAMPBELL COUNTY,45.898599,-100.286358,SD0025810 SDP000115
ALAMO SMC,SIOUX FALLS,SD,MINNEHAHA,43.60405,-96.72206,SDR10P255
CHS INC - CLAIRE CITY,CLAIRE CITY,SD,ROBERTS,45.856111,-97.105,
NPS-BADLANDS NP-WHITE RIVER VC,,SD,,44.446796,-100.238176,
ENNING ELEMENTARY SCHOOL,STURGIS,SD,MEADE,44.409462,-103.518474,
THE GASLIGHT,RAPID CITY,SD,PENNINGTON,44.079112,-103.215617,
HORSE THIEF CAMPGROUND-TR SITE-ORIGINAL #2,CUSTER,SD,PENNINGTON,43.855937,-103.6941,
STREAMLINE PLUMBING (FORMER RAPID PRECIOUS METALS INC.),RAPID CITY,SD,PENNINGTON,44.096671,-103.272705,SDU000189
MEDALLIC ART CO LTD,SIOUX FALLS,SD,MINNEHAHA,43.56733,-96.73309,
SAINT ONGE LIVESTOCK CAFE-TREAT SITE - #2,ST. ONGE,SD,LAWRENCE,44.545571,-103.722848,
USFS-BHNF NEWTON LAKE CG,,SD,,44.446796,-100.238176,
COUNTRY STORE AT THREE FORKS-TREAT SITE-WELL,BLACK HAWK,SD,PENNINGTON,44.179163,-103.336656,
PONDEROSA PARK,RAPID CITY,SD,PENNINGTON,44.00459,-103.31976,
SOUTHERN BLACK HILLS WATER,,SD,,44.446796,-100.238176,
ORAL ELEMENTARY SCHOOL,,SD,,44.446796,-100.238176,
SPRING CANYON WATER COMPANY,PIEDMONT,SD,MEADE,44.245944,-103.410993,
TRI-COUNTY RURAL WATER SYSTEM,EAGLE BUTTE,SD,DEWEY,45.06591,-100.975855,
PIERRE INDIAN LEARNING CENTER,PIERRE,SD,HUGHES,44.35331,-100.311058,
