stage_value_display_sortable,data_provider,abbrev,stage_value_display,station_num,meas_value_display_sortable,meas_flagb,wd,meas_flaga,row_color,water_source,gnis_id,detailsLink,contr_area,st,meas_value,modified,cty,station_type,modifiedDate,meas_units,stage_flagb,stage_flaga,stream_mile,symbol_shape,longdecdeg,meas_value_display,drain_area,huc10,location_accuracy,more_information,parameter,utm_y,utm_x,station_name,symbol_color,stage_value,symbol_scale,data_category,county,latdecdeg,stage_units,station_name_display,div,usgs_station_id,meas_date_time,wdid,stage_parameter
null,DWR,REODITCO,null,3533,0.06,null,4,O,null,BIG THOMPSON RIVER,00205019,REODITCO,null,CO,0.06,/Date(1639016543003)/,35,Diversion Structure,/Date(1638946800000)/,cfs,null,null,27.1,Circle,-105.082588,0.06 cfs,null,null,User supplied,https://dwr.state.co.us/Tools/Stations/REODITCO?params=DISCHRG,DISCHRG,4470609.0,492991.0,REORGANIZED FARMERS DITCH,Green,null,13,Surface Water,LARIMER,40.38605,null,REORGANIZED FARMERS DITCH,1,null,/Date(1639015200000)/,0400519,null
-0.52,DWR,REVDITCO,-0.52 ft,3477,0,null,33,O,null,LA PLATA RIVER,00897392,REVDITCO,null,CO,0,/Date(1639017861510)/,34,Diversion Structure,/Date(1638946800000)/,cfs,null,O,14.2,Circle,-108.161655,0 cfs,0,null,User supplied,https://dwr.state.co.us/Tools/Stations/REVDITCO?params=DISCHRG,DISCHRG,4114994.8,219164.2,"REVIVAL DITCH, CO",Green,-0.52,13,Surface Water,LA PLATA,37.139203,ft,"REVIVAL DITCH, CO",7,null,/Date(1639017000000)/,3300548,GAGE_HT
-0.05,DWR,RF2ATOCO,-0.05 ft,2337,0,null,32,O,null,TRANSBASIN WATER,null,RF2ATOCO,null,CO,0,/Date(1639016629837)/,42,Diversion Structure,/Date(1638946800000)/,cfs,null,O,null,Circle,-108.518633,0 cfs,0,14080202,User supplied,https://dwr.state.co.us/Tools/Stations/RF2ATOCO?params=DISCHRG,DISCHRG,4144025.5,188483.5,ROCKY FORD CANAL #2 ABOVE TOTTEN RESERVOIR NEAR CORTE,Green,-0.05,13,Surface Water,MONTEZUMA,37.390687,ft,ROCKY FORD CANAL #2 ABOVE TOTTEN RESERVOIR NEAR CORTE,7,null,/Date(1639016100000)/,3200697,GAGE_HT
0.34,DWR,RFCMERCO,0.34 ft,1683,1.7,null,38,O,null,ROCKY FORK CREEK,00179718,RFCMERCO,null,CO,1.7,/Date(1639016389803)/,49,Stream Gage,/Date(1638946800000)/,cfs,null,O,0.0,Circle,-106.820567,1.7 cfs,null,14010004,User supplied,https://dwr.state.co.us/Tools/Stations/RFCMERCO?params=DISCHRG,DISCHRG,4358477.5,343155.4,"ROCKY FORK CREEK NEAR MEREDITH, CO.",Blue,0.34,13,Surface Water,PITKIN,39.361538,ft,"ROCKY FORK CREEK NEAR MEREDITH, CO.",5,09080300,/Date(1639016100000)/,3802073,GAGE_HT
-0.06,DWR,RFDMANCO,-0.06 ft,2032,0,null,17,O,null,ARKANSAS RIVER,00078956,RFDMANCO,null,CO,0,/Date(1639018820720)/,45,Diversion Structure,/Date(1638946800000)/,cfs,null,O,133.31,Circle,-103.807125,0 cfs,null,11020005,User supplied,https://dwr.state.co.us/Tools/Stations/RFDMANCO?params=DISCHRG1,DISCHRG1,4217853.5,604588.5,ROCKY FORD DITCH NEAR MANZANOLA,Green,-0.06,13,Surface Water,OTERO,38.102456,ft,ROCKY FORD DITCH NEAR MANZANOLA,2,null,/Date(1639017900000)/,1700558,GAGE_HT1
-0.03,DWR,RFDRETCO,-0.03 ft,2340,0,null,17,O,null,ARKANSAS RIVER,00078956,RFDRETCO,null,CO,0,/Date(1639018820650)/,45,Diversion Structure,/Date(1638946800000)/,cfs,null,O,131.15,Circle,-103.806958,0 cfs,null,null,Digitized,https://dwr.state.co.us/Tools/Stations/RFDRETCO?params=DISCHRG2,DISCHRG2,4217903.9,604601.9,ROCKY FORD RETURN FOR AURORA,Green,-0.03,13,Surface Water,OTERO,38.102905,ft,ROCKY FORD RETURN FOR AURORA,2,null,/Date(1639017900000)/,1700668,GAGE_HT2
null,DWR,RFHCANCO,null,2036,542,null,14,O,"rgba(255,205,0,0.7)",ARKANSAS RIVER,00078956,RFHCANCO,null,CO,542,/Date(1632726541233)/,51,Diversion Structure,/Date(1632722400000)/,ft,null,null,167.76,Circle,-104.207487,null,null,11020005,User supplied,https://dwr.state.co.us/Tools/Stations/RFHCANCO?params=Hb,"<span style=""color: red;"">Hb</span>",4228827.5,569387.7,ROCKY FORD HIGHLINE CANAL AT MILE 4.9 NEAR BOONE,Green,null,13,Surface Water,PUEBLO,38.204741,null,ROCKY FORD HIGHLINE CANAL AT MILE 4.9 NEAR BOONE,2,null,null,1700542,null
-0.09,DWR,RFHCANCO,-0.09 ft,2036,0,null,14,O,null,ARKANSAS RIVER,00078956,RFHCANCO,null,CO,0,/Date(1639017019970)/,51,Diversion Structure,/Date(1638946800000)/,cfs,null,O,167.76,Circle,-104.207487,0 cfs,null,11020005,User supplied,https://dwr.state.co.us/Tools/Stations/RFHCANCO?params=DISCHRG,DISCHRG,4228827.5,569387.7,ROCKY FORD HIGHLINE CANAL AT MILE 4.9 NEAR BOONE,Green,-0.09,13,Surface Water,PUEBLO,38.204741,ft,ROCKY FORD HIGHLINE CANAL AT MILE 4.9 NEAR BOONE,2,null,/Date(1639016100000)/,1700542,GAGE_HT
-0.09,DWR,RFHCANCO,-0.09 ft,2036,-0.09,null,14,O,null,ARKANSAS RIVER,00078956,RFHCANCO,null,CO,-0.09,/Date(1639017020097)/,51,Diversion Structure,/Date(1638946800000)/,ft,null,O,167.76,Circle,-104.207487,-0.09 ft,null,11020005,User supplied,https://dwr.state.co.us/Tools/Stations/RFHCANCO?params=Ha,Ha,4228827.5,569387.7,ROCKY FORD HIGHLINE CANAL AT MILE 4.9 NEAR BOONE,Green,-0.09,13,Surface Water,PUEBLO,38.204741,ft,ROCKY FORD HIGHLINE CANAL AT MILE 4.9 NEAR BOONE,2,null,/Date(1639016100000)/,1700542,GAGE_HT
null,U.S. Geological Survey,RGFSANNM,null,2375,1090,null,20,O,null,RIO GRANDE,01385432,RGFSANNM,null,NM,1090,/Date(1639018579370)/,null,Stream Gage,/Date(1638946800000)/,cfs,null,null,0.0,Circle,-106.890833,1090 cfs,26770,13020203,User supplied,https://dwr.state.co.us/Tools/Stations/RGFSANNM?params=DISCHRG,DISCHRG,3792201.8,325900.3,"RIO GRANDE FLOODWAY AT SAN ACACIA, NM",Blue,null,13,Surface Water,null,34.256389,null,"RIO GRANDE FLOODWAY AT SAN ACACIA, NM<br><font color=""green"">U.S. Geological Survey</font>",3,08354900,/Date(1639017000000)/,2002142,null
6139.52,DWR,RHSRESCO,6139.52 ft,9699,18827,null,8,O,null,CHERRY CREEK,00181657,RHSRESCO,null,CO,18827,/Date(1639015279557)/,18,Storage Structure,/Date(1638946800000)/,ACFT,null,O,25.19,Triangle,-104.820813,18827 ACFT,null,null,GPS,https://dwr.state.co.us/Tools/Stations/RHSRESCO?params=STORAGE,STORAGE,4371362.5,515409.3,RUETER-HESS RESERVOIR,Blue,6139.52,13,Surface Water,DOUGLAS,39.491736,ft,RUETER-HESS RESERVOIR,1,null,/Date(1639014300000)/,0803347,ELEV
null,U.S. Geological Survey,RIDRESCO,null,1962,63850,null,68,O,null,COTTONWOOD CREEK,00188406,RIDRESCO,null,CO,63850,/Date(1639016766300)/,46,Storage Structure,/Date(1638946800000)/,ACFT,null,null,null,Triangle,-107.758125,63850 ACFT,null,14020006,User supplied,https://dwr.state.co.us/Tools/Stations/RIDRESCO?params=STORAGE,STORAGE,4235732.1,258605.0,"RIDGWAY RESERVOIR NEAR RIDGWAY, CO",Blue,null,13,Surface Water,OURAY,38.237215,null,"RIDGWAY RESERVOIR NEAR RIDGWAY, CO<br><font color=""green"">U.S. Geological Survey</font>",4,09147022,/Date(1639016100000)/,6803679,null
5920.150000000001,DWR,RIFRESCO,5920.15 ft,1948,3295,null,39,O,null,RIFLE CREEK,00173898,RIFRESCO,null,CO,3295,/Date(1639015579470)/,23,Storage Structure,/Date(1638946800000)/,ACFT,null,O,11.11,Triangle,-107.757803,3295 ACFT,null,14010005,User supplied,https://dwr.state.co.us/Tools/Stations/RIFRESCO?params=STORAGE,STORAGE,4389941.0,263301.1,"RIFLE GAP RESERVOIR NEAR RIFLE, CO",Blue,5920.150000000001,13,Surface Water,GARFIELD,39.62653,ft,"RIFLE GAP RESERVOIR NEAR RIFLE, CO",5,09091900,/Date(1639015200000)/,3903508,ELEV
0.45,DWR,RIFRGRCO,0.45 ft,1947,4.86,null,39,O,null,RIFLE CREEK,00173898,RIFRGRCO,null,CO,4.86,/Date(1639015579440)/,23,Stream Gage,/Date(1638946800000)/,cfs,null,O,11.13,Circle,-107.75989,4.86 cfs,null,14010005,User supplied,https://dwr.state.co.us/Tools/Stations/RIFRGRCO?params=DISCHRG,DISCHRG,4389920.0,263121.2,RIFLE CREEK BELOW RIFLE GAP RESERVOIR,Blue,0.45,13,Surface Water,GARFIELD,39.626291,ft,RIFLE CREEK BELOW RIFLE GAP RESERVOIR,5,null,/Date(1639015200000)/,3902029,GAGE_HT
2.49,DWR,RIOALACO,2.49 ft,670,164,null,20,O,null,RIO GRANDE,01385432,RIOALACO,null,CO,164,/Date(1639017440170)/,2,Stream Gage,/Date(1638946800000)/,cfs,null,O,51.97,Circle,-105.877963,164 cfs,1710,13010002,User supplied,https://dwr.state.co.us/Tools/Stations/RIOALACO?params=DISCHRG,DISCHRG,4148573.8,422377.4,RIO GRANDE AT ALAMOSA,Blue,2.49,13,Surface Water,ALAMOSA,37.480814,ft,RIO GRANDE AT ALAMOSA,3,08223000,/Date(1639017000000)/,2002122,GAGE_HT
null,U.S. Geological Survey,RIOALBNM,null,2233,1160,null,20,O,null,RIO GRANDE,01385432,RIOALBNM,null,NM,1160,/Date(1639016763723)/,null,Stream Gage,/Date(1638946800000)/,cfs,null,null,0.0,Circle,-106.680694,1160 cfs,null,null,User supplied,https://dwr.state.co.us/Tools/Stations/RIOALBNM?params=DISCHRG,DISCHRG,3884223.3,346792.9,"RIO GRANDE AT ALBUQUERQUE, NM.",Blue,null,13,Surface Water,null,35.089167,null,"RIO GRANDE AT ALBUQUERQUE, NM.<br><font color=""green"">U.S. Geological Survey</font>",3,08330000,/Date(1639016100000)/,2002137,null
0.88,DWR,RIOBLACO,0.88 ft,1155,12.700000000000001,null,29,O,null,RIO BLANCO,00184549,RIOBLACO,null,CO,12.700000000000001,/Date(1639018760653)/,4,Stream Gage,/Date(1638946800000)/,cfs,null,O,20.34,Circle,-106.812133,12.7 cfs,69,14080101,GPS,https://dwr.state.co.us/Tools/Stations/RIOBLACO?params=DISCHRG1,DISCHRG1,4118993.0,339188.0,RIO BLANCO BELOW BLANCO DIVERSION DAM NEAR PAGOSA,Blue,0.88,13,Surface Water,ARCHULETA,37.203573,ft,RIO BLANCO BELOW BLANCO DIVERSION DAM NEAR PAGOSA,7,09343300,/Date(1639017900000)/,2902202,GAGE_HT1
-0.06,DWR,RIOCANCO,-0.06 ft,2083,0,null,20,O,null,RIO GRANDE,01385432,RIOCANCO,null,CO,0,/Date(1639018070317)/,53,Diversion Structure,/Date(1638946800000)/,cfs,null,O,101.69,Circle,-106.364606,0 cfs,null,13010002,Digitized,https://dwr.state.co.us/Tools/Stations/RIOCANCO?params=DISCHRG,DISCHRG,4171979.3,379681.7,RIO GRANDE CANAL NEAR DEL NORTE,Green,-0.06,13,Surface Water,RIO GRANDE,37.687141,ft,RIO GRANDE CANAL NEAR DEL NORTE,3,null,/Date(1639017900000)/,2000812,GAGE_HT
null,U.S. Geological Survey,RIOCERNM,null,2234,257,null,20,O,null,RIO GRANDE,01385432,RIOCERNM,null,NM,257,/Date(1639017362650)/,null,Stream Gage,/Date(1638946800000)/,cfs,null,null,0.0,Circle,-105.683442,257 cfs,null,null,User supplied,https://dwr.state.co.us/Tools/Stations/RIOCERNM?params=DISCHRG,DISCHRG,4066249.9,438983.1,"RIO GRANDE NEAR CERRO, NM.",Blue,null,13,Surface Water,null,36.740017,null,"RIO GRANDE NEAR CERRO, NM.<br><font color=""green"">U.S. Geological Survey</font>",3,08263500,/Date(1639016100000)/,2002139,null
0.8,DWR,RIODELCO,0.80 ft,1200,181,null,20,O,null,RIO GRANDE,01385432,RIODELCO,0,CO,181,/Date(1639018640870)/,53,Stream Gage,/Date(1638946800000)/,cfs,null,O,108.55,Circle,-106.459809,181 cfs,null,13010001,User supplied,https://dwr.state.co.us/Tools/Stations/RIODELCO?params=DISCHRG,DISCHRG,4172268.0,371290.0,"RIO GRANDE NEAR DEL NORTE, CO",Blue,0.8,13,Surface Water,RIO GRANDE,37.688606,ft,"RIO GRANDE NEAR DEL NORTE, CO",3,08220000,/Date(1639017900000)/,2002129,GAGE_HT
null,U.S. Geological Survey,RIOELENM,null,2379,0.08,null,20,O,null,RIO GRANDE,01385432,RIOELENM,26510,NM,0.08,/Date(1639016164647)/,null,Stream Gage,/Date(1638946800000)/,cfs,null,null,0.0,Circle,-107.206783,0.08 cfs,29450,13030101,User supplied,https://dwr.state.co.us/Tools/Stations/RIOELENM?params=DISCHRG,DISCHRG,3669919.1,294176.9,"RIO GRANDE BELOW ELEPHANT BUTTE DAM, NM",Blue,null,13,Surface Water,null,33.148511,null,"RIO GRANDE BELOW ELEPHANT BUTTE DAM, NM<br><font color=""green"">U.S. Geological Survey</font>",3,08361000,/Date(1639015200000)/,2002141,null
null,U.S. Geological Survey,RIOEMBNM,null,2236,429,null,20,O,null,RIO GRANDE,01385432,RIOEMBNM,null,NM,429,/Date(1639016163990)/,null,Stream Gage,/Date(1638946800000)/,cfs,null,null,0.0,Circle,-105.963972,429 cfs,null,null,User supplied,https://dwr.state.co.us/Tools/Stations/RIOEMBNM?params=DISCHRG,DISCHRG,4007178.6,413344.2,"RIO GRANDE AT EMBUDO, NM.",Blue,null,13,Surface Water,null,36.205556,null,"RIO GRANDE AT EMBUDO, NM.<br><font color=""green"">U.S. Geological Survey</font>",3,08279500,/Date(1639015200000)/,2002138,null
3.47,DWR,RIOLINCO,3.47 ft,1685,154,null,20,O,null,RIO GRANDE,01385432,RIOLINCO,null,CO,154,/Date(1639017830307)/,53,Stream Gage,/Date(1638946800000)/,cfs,null,O,76.57,Circle,-106.057491,154 cfs,null,13010002,User supplied,https://dwr.state.co.us/Tools/Stations/RIOLINCO?params=DISCHRG,DISCHRG,4158978.5,406619.3,RIO GRANDE AT RIO GRANDE-ALAMOSA COUNTY LINE,Blue,3.47,13,Surface Water,RIO GRANDE,37.573117,ft,RIO GRANDE AT RIO GRANDE-ALAMOSA COUNTY LINE,3,null,/Date(1639017000000)/,2002126,GAGE_HT
1.34,DWR,RIOLOBCO,1.34 ft,1412,228,null,20,O,null,RIO GRANDE,01385432,RIOLOBCO,4760,CO,228,/Date(1639017500127)/,0,Stream Gage,/Date(1638946800000)/,cfs,null,O,9.67,Circle,-105.756966,228 cfs,null,13010002,User supplied,https://dwr.state.co.us/Tools/Stations/RIOLOBCO?params=DISCHRG,DISCHRG,4103869.3,432718.1,RIO GRANDE NEAR LOBATOS,Blue,1.34,13,Surface Water,UNKNOWN,37.078689,ft,RIO GRANDE NEAR LOBATOS,3,08251500,/Date(1639017000000)/,2202019,GAGE_HT
0.59,DWR,RIOMILCO,0.59 ft,1007,1.78,null,20,O,null,RIO GRANDE,01385432,RIOMILCO,null,CO,1.78,/Date(1639016359810)/,27,Stream Gage,/Date(1638946800000)/,cfs,null,O,174.86,Circle,-107.25579,1.78 cfs,163,13010001,User supplied,https://dwr.state.co.us/Tools/Stations/RIOMILCO?params=DISCHRG,DISCHRG,4177690.5,301197.5,RIO GRANDE AT THIRTY MILE BRIDGE NEAR CREEDE,Blue,0.59,13,Surface Water,HINSDALE,37.724923,ft,RIO GRANDE AT THIRTY MILE BRIDGE NEAR CREEDE,3,08213500,/Date(1639016100000)/,2002127,GAGE_HT
3.0500000000000003,DWR,RIOMONCO,3.05 ft,1104,167,null,20,O,null,RIO GRANDE,01385432,RIOMONCO,null,CO,167,/Date(1639016329793)/,53,Stream Gage,/Date(1638946800000)/,cfs,null,O,83.9,Circle,-106.149016,167 cfs,1590,13010002,User supplied,https://dwr.state.co.us/Tools/Stations/RIOMONCO?params=DISCHRG,DISCHRG,4163111.3,398585.9,RIO GRANDE AT MONTE VISTA,Blue,3.0500000000000003,13,Surface Water,RIO GRANDE,37.609512,ft,RIO GRANDE AT MONTE VISTA,3,08221500,/Date(1639016100000)/,2002124,GAGE_HT
0.86,DWR,RIOMOUCO,"0.86 ft <sup><span title=""Parameter monitored seasonally"" style=""cursor: help;"">Ssn</span></sup>",1687,null,Ssn,29,O,null,RIO BLANCO,00184549,RIOMOUCO,null,CO,null,/Date(1639016959987)/,4,Stream Gage,/Date(1638946800000)/,cfs,null,O,0.76,Circle,-107.035269,"<span title=""Parameter monitored seasonally"" style=""cursor: help;"">Ssn</span>",null,14080101,GPS,https://dwr.state.co.us/Tools/Stations/RIOMOUCO?params=DISCHRG,DISCHRG,4110997.0,319204.0,RIO BLANCO AT THE MOUTH NEAR TRUJILLO,Blue,0.86,13,Surface Water,ARCHULETA,37.127883,ft,RIO BLANCO AT THE MOUTH NEAR TRUJILLO,7,null,/Date(1639016100000)/,2902201,GAGE_HT2
null,U.S. Geological Survey,RIOOTANM,null,2374,983,null,20,O,null,RIO GRANDE,01385432,RIOOTANM,11360,NM,983,/Date(1639016164193)/,null,Stream Gage,/Date(1638946800000)/,cfs,null,null,0.0,Circle,-106.142444,983 cfs,14300,13020101,User supplied,https://dwr.state.co.us/Tools/Stations/RIOOTANM?params=DISCHRG,DISCHRG,3970631.3,396869.1,"RIO GRANDE AT OTOWI BRIDGE NEAR SAN ILDEFONSO, NM.",Blue,null,13,Surface Water,null,35.8745,null,"RIO GRANDE AT OTOWI BRIDGE NEAR SAN ILDEFONSO, NM.<br><font color=""green"">U.S. Geological Survey</font>",3,08313000,/Date(1639015200000)/,2002144,null
52.29,DWR,RIORESCO,52.29 ft,1991,16743,null,20,O,null,RIO GRANDE,01385432,RIORESCO,null,CO,16743,/Date(1639017019987)/,27,Storage Structure,/Date(1638946800000)/,ACFT,null,O,175.61,Triangle,-107.267023,16743 ACFT,null,13010001,User supplied,https://dwr.state.co.us/Tools/Stations/RIORESCO?params=STORAGE,STORAGE,4177219.5,300195.7,RIO GRANDE RESERVOIR NEAR CREEDE,Blue,52.29,13,Surface Water,HINSDALE,37.720472,ft,RIO GRANDE RESERVOIR NEAR CREEDE,3,null,/Date(1639016100000)/,2003554,ELEV
null,DWR,RIOSF2CO,null,8552,27,null,20,O,null,SOUTH FORK RIO GRANDE,00190279,RIOSF2CO,null,CO,27,/Date(1639015939567)/,53,Stream Gage,/Date(1638946800000)/,cfs,null,null,1.5,Circle,-106.649116,27 cfs,null,null,null,https://dwr.state.co.us/Tools/Stations/RIOSF2CO?params=Q,Q,4169322.0,354540.9,SOUTH FORK OF THE RIO GRANDE,Blue,null,13,Surface Water,RIO GRANDE,37.659559,null,SOUTH FORK OF THE RIO GRANDE,3,null,/Date(1639015200000)/,2002131,null
null,DWR,RIOSF2CO,null,8552,null,Eqp,20,O,null,SOUTH FORK RIO GRANDE,00190279,RIOSF2CO,null,CO,null,/Date(1639015939613)/,53,Stream Gage,/Date(1638946800000)/,cfs,null,null,1.5,Circle,-106.649116,"<span title=""Equipment malfunction"" style=""cursor: help;"">Eqp</span>",null,null,null,https://dwr.state.co.us/Tools/Stations/RIOSF2CO?params=Q2,Q2,4169322.0,354540.9,SOUTH FORK OF THE RIO GRANDE,Blue,null,13,Surface Water,RIO GRANDE,37.659559,null,SOUTH FORK OF THE RIO GRANDE,3,null,/Date(1639015200000)/,2002131,null
1.52,DWR,RIOSFKCO,"1.52 ft <sup><span title=""Ice affected"" style=""cursor: help;"">Ice</span></sup>",889,36.300000000000004,Ice,20,O,null,SOUTH FORK RIO GRANDE,00190279,RIOSFKCO,0,CO,36.300000000000004,/Date(1639016419783)/,53,Stream Gage,/Date(1638946800000)/,cfs,null,O,1.5,Circle,-106.649116,"36.3 cfs <sup><span title=""Ice affected"" style=""cursor: help;"">Ice</span></sup>",216,13010001,User supplied,https://dwr.state.co.us/Tools/Stations/RIOSFKCO?params=DISCHRG,DISCHRG,4169322.0,354540.9,SOUTH FORK RIO GRANDE AT SOUTH FORK,Blue,1.52,13,Surface Water,RIO GRANDE,37.659559,ft,SOUTH FORK RIO GRANDE AT SOUTH FORK,3,08219500,/Date(1639016100000)/,2002131,GAGE_HT
null,U.S. Geological Survey,RIOTAONM,null,9527,405,null,20,O,null,RIO GRANDE,01385432,RIOTAONM,null,NM,405,/Date(1639017362710)/,53,Stream Gage,/Date(1638946800000)/,cfs,null,null,0.0,Circle,-105.754444,405 cfs,null,null,User supplied,https://dwr.state.co.us/Tools/Stations/RIOTAONM?params=DISCHRG,DISCHRG,4019709.0,432279.0,"RIO GRANDE BLW TAOS JUNCTION BRIDGE NEAR TAOS, NM",Blue,null,13,Surface Water,RIO GRANDE,36.320028,null,"RIO GRANDE BLW TAOS JUNCTION BRIDGE NEAR TAOS, NM<br><font color=""green"">U.S. Geological Survey</font>",3,08276500,/Date(1639017000000)/,2002148,null
2.3000000000000003,DWR,RIOTRICO,2.30 ft,1013,185,null,20,O,null,RIO GRANDE,01385432,RIOTRICO,2800,CO,185,/Date(1639017019927)/,0,Stream Gage,/Date(1638946800000)/,cfs,null,O,30.56,Circle,-105.742788,185 cfs,5740,13010002,User supplied,https://dwr.state.co.us/Tools/Stations/RIOTRICO?params=DISCHRG,DISCHRG,4130242.5,434185.2,RIO GRANDE ABOVE TRINCHERA CREEK NEAR LA SAUSES,Blue,2.3000000000000003,13,Surface Water,UNKNOWN,37.316503,ft,RIO GRANDE ABOVE TRINCHERA CREEK NEAR LA SAUSES,3,08240000,/Date(1639016100000)/,2202018,GAGE_HT
1.1,DWR,RIOWAGCO,1.10 ft,669,81.2,null,20,O,null,RIO GRANDE,01385432,RIOWAGCO,null,CO,81.2,/Date(1639016359793)/,40,Stream Gage,/Date(1638946800000)/,cfs,null,O,134.98,Circle,-106.830654,81.2 cfs,780,13010001,User supplied,https://dwr.state.co.us/Tools/Stations/RIOWAGCO?params=DISCHRG,DISCHRG,4181476.5,338758.8,RIO GRANDE AT WAGON WHEEL GAP,Blue,1.1,13,Surface Water,MINERAL,37.766415,ft,RIO GRANDE AT WAGON WHEEL GAP,3,08217500,/Date(1639016100000)/,2002128,GAGE_HT
null,U.S. Geological Survey,RIPDITCO,null,2457,0.27,null,10,O,null,LITTLE FOUNTAIN CREEK,00193603,RIPDITCO,0,CO,0.27,/Date(1639018577497)/,21,Diversion Structure,/Date(1638946800000)/,cfs,null,null,15.82,Circle,-104.851379,0.27 cfs,0,11020003,User supplied,https://dwr.state.co.us/Tools/Stations/RIPDITCO?params=DISCHRG,DISCHRG,4281245.7,512928.5,"RIPLEY DITCH FROM L. FOUNTAIN CR AT FT. CARSON, CO",Green,null,13,Surface Water,EL PASO,38.679724,null,"RIPLEY DITCH FROM L. FOUNTAIN CR AT FT. CARSON, CO<br><font color=""green"">U.S. Geological Survey</font>",2,384047104510301,/Date(1639017900000)/,1000559,null
2.25,DWR,RITCRECO,2.25 ft,2342,2.81,null,25,O,null,RITO ALTO CREEK,00192256,RITCRECO,null,CO,2.81,/Date(1639015309333)/,55,Stream Gage,/Date(1638946800000)/,cfs,null,O,10.87,Circle,-105.759833,2.81 cfs,null,13010003,User supplied,https://dwr.state.co.us/Tools/Stations/RITCRECO?params=DISCHRG,DISCHRG,4214759.0,433360.0,RITO ALTO CREEK NEAR CRESTONE,Blue,2.25,13,Surface Water,SAGUACHE,38.078152,ft,RITO ALTO CREEK NEAR CRESTONE,3,null,/Date(1639015200000)/,2502011,GAGE_HT
-1310.72,DWR,RITRESCO,"<span title=""Parameter monitored seasonally"" style=""cursor: help;"">Ssn</span>",9427,0,null,20,O,null,RITO HONDO CREEK,00187064,RITRESCO,null,CO,0,/Date(1595872637360)/,27,Storage Structure,/Date(1595829600000)/,ACFT,null,O,1.61,Triangle,-107.17558,"<span title=""Parameter monitored seasonally"" style=""cursor: help;"">Ssn</span>",null,null,Digitized,https://dwr.state.co.us/Tools/Stations/RITRESCO?params=STORAGE,"<span style=""color: red;"">STORAGE</span>",4195995.0,308698.0,RITO HONDO RESERVOIR,Blue,-1310.72,13,Surface Water,HINSDALE,37.891388,ft,RITO HONDO RESERVOIR,3,null,null,2003588,ELEV
1.6300000000000001,DWR,RIVCANCO,1.63 ft,2061,340,null,1,O,null,SOUTH PLATTE RIVER,00201759,RIVCANCO,null,CO,340,/Date(1639018280500)/,62,Diversion Structure,/Date(1638946800000)/,cfs,null,O,161.97,Circle,-104.312793,340 cfs,null,10190003,Digitized,https://dwr.state.co.us/Tools/Stations/RIVCANCO?params=DISCHRG,DISCHRG,4465577.0,558370.0,RIVERSIDE CANAL AT RESERVOIR INLET GAGE,Green,1.6300000000000001,13,Surface Water,WELD,40.338704,ft,RIVERSIDE CANAL AT RESERVOIR INLET GAGE,1,null,/Date(1639017900000)/,0100503,GAGE_HT
null,DWR,RIVLAKCO,null,9439,0,null,8,O,null,BEAR CREEK,00182308,RIVLAKCO,null,CO,0,/Date(1639016149970)/,16,Diversion Structure,/Date(1638946800000)/,cfs,null,null,null,Triangle,-105.052957,0 cfs,null,null,GPS,https://dwr.state.co.us/Tools/Stations/RIVLAKCO?params=DISCHRG,DISCHRG,4391477.5,495458.6,RIVIERA LAKE INLET FROM AG DITCH,Blue,null,13,Surface Water,DENVER,39.673116,null,RIVIERA LAKE INLET FROM AG DITCH,1,null,/Date(1639015200000)/,0803051,null
null,DWR,RLCGRJCO,null,1688,795,null,42,O,null,GUNNISON RIVER,00201748,RLCGRJCO,null,CO,795,/Date(1639017230323)/,39,Diversion Structure,/Date(1638946800000)/,cfs,null,null,3.16,Circle,-108.576053,795 cfs,null,14020005,User supplied,https://dwr.state.co.us/Tools/Stations/RLCGRJCO?params=DISCHRG2,DISCHRG2,4328198.0,190512.0,REDLANDS CANAL NEAR GRAND JUNCTION,Green,null,13,Surface Water,MESA,39.04806,null,REDLANDS CANAL NEAR GRAND JUNCTION,4,null,/Date(1639017000000)/,4200541,null
null,DWR,RMTDITCO,null,6962,5.14,null,7,O,null,CLEAR CREEK,00181805,RMTDITCO,null,CO,5.14,/Date(1639015549513)/,30,Diversion Structure,/Date(1638946800000)/,cfs,null,null,15.2,Circle,-105.193718,5.14 cfs,null,null,GPS,https://dwr.state.co.us/Tools/Stations/RMTDITCO?params=DISCHRG,DISCHRG,4401877.0,483409.0,ROCKY MOUNTAIN DITCH,Green,null,13,Surface Water,JEFFERSON,39.766664,null,ROCKY MOUNTAIN DITCH,1,null,/Date(1639015200000)/,0700652,null
null,DWR,RMTRTNCO,null,7559,5.19,null,7,O,null,CLEAR CREEK,00181805,RMTRTNCO,null,CO,5.19,/Date(1639015669550)/,30,Diversion Structure,/Date(1638946800000)/,cfs,null,null,14.94,Circle,-105.187683,5.19 cfs,null,null,GPS,https://dwr.state.co.us/Tools/Stations/RMTRTNCO?params=DISCHRG,DISCHRG,4401933.0,483926.0,ROCKY MOUNTAIN DITCH RETURN TO CLEAR CREEK,Green,null,13,Surface Water,JEFFERSON,39.767179,null,ROCKY MOUNTAIN DITCH RETURN TO CLEAR CREEK,1,null,/Date(1639015200000)/,0702329,null
